combination_id,max_weight,cardinality,sector_max,objective,annual_return,annual_volatility,sharpe_ratio,selected_assets
540,0.13,11,0.25,0.0788082342979328,0.23532302640871913,0.15309962444284467,1.4064242625827197,11
164,0.07,13,0.25,92.84832113637313,0.2074379289627247,0.1335441794416588,1.4035649456711092,13
728,0.16,10,0.25,6.958501060427835e-05,0.23367897667549092,0.15302988824685365,1.3963218500872443,10
629,0.14,18,0.1,75.87273222719826,0.22778911792910994,0.1490529566734138,1.3940623692852432,10
768,0.16,20,0.25,2.5090662075836,0.20401007550867487,0.13221121352067292,1.3917887190401028,10
378,0.1,19,0.15,3.8630625193012196,0.202118899958494,0.13093212172725638,1.390941333234211,14
1020,0.2,19,0.25,0.026310588373052765,0.18062623406662293,0.11553099503014679,1.390330222852395,19
806,0.17,14,0.15,1.2543461405390959,0.20127590215625335,0.13064525722142448,1.3875429235752308,14
909,0.19,8,0.1,202.6090461001958,0.20561273251569417,0.1338093154727891,1.3871435771109644,8
379,0.1,19,0.2,0.494670639787918,0.23913782891960828,0.15820590537412674,1.3851431677053343,19
463,0.12,8,0.2,44.25870392878607,0.21723746213157938,0.14263702080320342,1.3827929174411762,8
1012,0.2,17,0.25,0.05383784690149809,0.22480303890464387,0.14858914061105677,1.3783176755879571,17
458,0.12,7,0.15,162.0966906288104,0.2120509598605954,0.1393994888140692,1.3777020381814504,7
756,0.16,17,0.25,0.004896955933886615,0.21157556037369377,0.13938964180103025,1.374388784549397,17
194,0.08,5,0.15,850.638087377574,0.23980039696393207,0.16054641731207686,1.3690769351562349,5
456,0.12,6,0.25,281.412414158832,0.21443971267249246,0.1421315013283689,1.3680268684651054,6
557,0.13,16,0.1,68.67013497487342,0.191033335953954,0.12555515993620667,1.3622167025302214,10
92,0.06,11,0.25,343.4211683772808,0.18161741697881406,0.11874184639706599,1.3610822290768043,11
287,0.09,12,0.2,0.04230253347172569,0.19942875834727772,0.13203721176341657,1.3589256842894943,12
883,0.18,17,0.2,0.023005119724064868,0.20755050888144694,0.13842235487591023,1.3549148838681297,17
420,0.11,13,0.25,0.04504537930717993,0.18214347109149492,0.11972564347716694,1.354291915937103,13
213,0.08,10,0.1,384.35255237143303,0.20630640828641839,0.1391517207221327,1.3388724718571556,9
744,0.16,14,0.25,0.06963905696690095,0.19270883921813314,0.12917799019905413,1.3369834826505744,14
972,0.2,7,0.25,0.1437648607840427,0.22008959561453018,0.14973081574117947,1.3363287618789141,7
474,0.12,11,0.15,2.743665366198029,0.22949981086372162,0.15730563575423648,1.3318010499701978,10
736,0.16,12,0.25,0.05266532446745634,0.18681625626509737,0.12548667339582453,1.3293543589199015,12
399,0.11,8,0.2,122.19740515381193,0.23319723112106142,0.16064724941614109,1.327114108059172,8
795,0.17,11,0.2,0.03590047976950214,0.2214417664104905,0.15179830680636802,1.3270356609935514,11
739,0.16,13,0.2,0.22637827659373835,0.20815507358807553,0.1418154673348241,1.3267598882133522,13
97,0.06,13,0.1,427.6799982621886,0.19487405123214668,0.13215917980405517,1.3232077521321062,10
934,0.19,14,0.15,0.08625942789652484,0.23209436156854624,0.16035341393795938,1.32266820119343,14
615,0.14,14,0.2,0.7160838631659437,0.21245218698111745,0.14567056433310274,1.3211467111573747,14
433,0.11,17,0.1,96.56556482750369,0.22136574238061865,0.15245552020374376,1.320816341130256,10
55,0.05,18,0.2,105.39303444988293,0.1927343547620769,0.13077941171346774,1.3208069412372851,18
481,0.12,13,0.1,56.86095961498192,0.19895114079481632,0.13555538717217855,1.320133006351992,10
852,0.18,9,0.25,0.0251332864470952,0.27184367475771937,0.1910765491927021,1.3180250314429385,9
919,0.19,10,0.2,0.062482929101654414,0.2108935432436563,0.14511857719463295,1.3154314694501863,10
592,0.14,8,0.25,0.044052069567201285,0.2433760013745636,0.16994157969411183,1.3144281804172449,8
706,0.16,5,0.15,450.30381491238796,0.25521041066787525,0.1795556611301097,1.3099582000783423,5
679,0.15,14,0.2,0.16091762701007128,0.17604300847465987,0.1194916837892068,1.3058901132394505,14
764,0.16,19,0.25,0.08769998255581084,0.20272091985271995,0.14007456929887865,1.3044546256133496,19
732,0.16,11,0.25,0.09522730745367862,0.21941964174562043,0.1528864174899655,1.3043646716276092,11
465,0.12,9,0.1,273.63848470633286,0.19250404447123548,0.13238028985863484,1.303094627270024,8
607,0.14,12,0.2,0.0349858732393465,0.20297159844022783,0.14051101351476097,1.3021868810376653,12
310,0.09,18,0.15,4.635340761272606,0.1802533185346829,0.12326605920885036,1.3000603699284718,15
604,0.14,11,0.25,0.1016909412179212,0.2107952753545702,0.14689165323569034,1.2988843896285633,11
111,0.06,16,0.2,44.62703222305435,0.1999617166296021,0.13865843911678524,1.297877848444761,16
74,0.06,7,0.15,582.0132306309531,0.18403542510234921,0.12653447246852537,1.2963694549179234,7
232,0.08,14,0.25,0.006399018492434641,0.2367274703619933,0.16740820573391624,1.2946048218596085,14
600,0.14,10,0.25,0.03487241937678928,0.19769336540321802,0.13761614787763324,1.2912246719855944,10
43,0.05,15,0.2,253.83184343209354,0.17315664013880616,0.11864584973293256,1.2908722933297383,15
717,0.16,8,0.1,204.5138589074475,0.22091125278953966,0.15565689089973514,1.290731503296919,8
46,0.05,16,0.15,205.8105785091732,0.16541586958497845,0.11301720192743181,1.2866702334247293,16
130,0.07,5,0.15,900.6277824649412,0.2254436680331719,0.16002686623048842,1.2838073560552588,5
499,0.12,17,0.2,0.017792206175957795,0.19303767346266698,0.13484096489794883,1.2832722874211588,17
424,0.11,14,0.25,0.03544244287031749,0.1933728318166597,0.13512112180270308,1.28309201036541,14
650,0.15,7,0.15,0.14524591881722437,0.23742308755556238,0.16945478804179365,1.2830743236475444,7
300,0.09,15,0.25,0.016326682634358713,0.21125040111362142,0.14934445547838074,1.2805992730095497,15
1005,0.2,16,0.1,58.76285985806687,0.18771006433204768,0.1312671991448197,1.2776235451403408,10
292,0.09,13,0.25,0.02562590476213132,0.1739549547339279,0.12085844719051671,1.273845215727777,13
53,0.05,18,0.1,457.3720418692398,0.1940863897352177,0.13680490766105521,1.2725156773361541,11
873,0.18,15,0.1,52.315421051003405,0.20258335075114334,0.14382698701880164,1.2694651715625198,10
